Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S321548721,Great Barbet,Psilopogon virens,10721,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,"S, H",,
S321548721,minivet sp. (red minivet sp.),Pericrocotus sp. (red minivet sp.),18644,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,H,,
S321548721,Maroon Oriole,Oriolus traillii,19697,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Ashy Drongo,Dicrurus leucophaeus,20442,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Yellow-bellied Fantail,Chelidorhynx hypoxanthus,21909,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Ashy Bulbul,Hemixos flavala,24512,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Crested Finchbill,Spizixos canifrons,24655,7,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Red-whiskered Bulbul,Pycnonotus jocosus,24733,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Whiskered Yuhina,Yuhina flavicollis,25529,6,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Slaty-backed Flycatcher,Ficedula erithacus,29508,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Little Pied Flycatcher,Ficedula westermanni,29540,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321548721,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,17/11/2025,7:00 am,eBird - Traveling Count,60,1,1,,2,,S,,
S321551102,Great Barbet,Psilopogon virens,10721,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,"S, H",,
S321551102,Maroon Oriole,Oriolus traillii,19697,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Yellow-bellied Fantail,Chelidorhynx hypoxanthus,21909,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Ashy Bulbul,Hemixos flavala,24512,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Crested Finchbill,Spizixos canifrons,24655,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Red-vented Bulbul,Pycnonotus cafer,24754,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Whiskered Yuhina,Yuhina flavicollis,25529,6,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Slender-billed Scimitar-Babbler,Pomatorhinus superciliaris,26020,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,,,
S321551102,Rusty-fronted Barwing,Actinodura egertoni,26554,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Slaty-blue Flycatcher,Ficedula tricolor,29510,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321551102,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,18/11/2025,7:00 am,eBird - Traveling Count,119,1,1,,2,,S,,
S321555604,Hill Partridge,Arborophila torqueola,1185,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,"S, H",,
S321555604,Wedge-tailed Green-Pigeon,Treron sphenurus,2567,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Golden-throated Barbet,Psilopogon franklinii,10756,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,"S, H",,
S321555604,Yellow-bellied Fantail,Chelidorhynx hypoxanthus,21909,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Black-crested Bulbul,Rubigula flaviventris,24639,7,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Flavescent Bulbul,Pycnonotus flavescens,24696,8,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Buff-barred Warbler,Phylloscopus pulcher,24800,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Black-throated Tit (Black-throated Bushtit),Aegithalos concinnus,25235,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Indian White-eye (Oriental White-eye),Zosterops palpebrosus,25647,13,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Chestnut-tailed Minla (Bar-throated Siva),Actinodura strigula,26547,8,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Rusty-fronted Barwing,Actinodura egertoni,26554,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Eyebrowed Thrush,Turdus obscurus,28586,12,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Blue-throated Flycatcher,Cyornis rubeculoides,29127,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Hill Blue Flycatcher,Cyornis whitei,29134,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321555604,Fire-breasted Flowerpecker,Dicaeum ignipectus,30090,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/12/2025,7:03 am,eBird - Traveling Count,532,1,1,,2,,S,,
S321562638,Wedge-tailed Green-Pigeon,Treron sphenurus,2567,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Great Barbet,Psilopogon virens,10721,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,H,,
S321562638,Golden-throated Barbet,Psilopogon franklinii,10756,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,White-throated Fantail,Rhipidura albicollis,20278,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Ashy Drongo,Dicrurus leucophaeus,20442,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Yellow-bellied Fantail,Chelidorhynx hypoxanthus,21909,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Yellow-cheeked Tit,Machlolophus spilonotus,22225,6,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Ashy Bulbul,Hemixos flavala,24512,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Black-crested Bulbul,Rubigula flaviventris,24639,7,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Whiskered Yuhina,Yuhina flavicollis,25529,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Indian White-eye (Oriental White-eye),Zosterops palpebrosus,25647,8,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Nepal Fulvetta,Alcippe nipalensis,26400,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Grey Sibia,Heterophasia gracilis,26513,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Eyebrowed Thrush,Turdus obscurus,28586,5,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321562638,Green-tailed Sunbird,Aethopyga nipalensis,30528,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/12/2025,6:38 am,eBird - Traveling Count,96,1,1,,2,,S,,
S321565039,Hill Partridge,Arborophila torqueola,1185,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Great Barbet,Psilopogon virens,10721,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,"S, H",,
S321565039,Golden-throated Barbet,Psilopogon franklinii,10756,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,H,,
S321565039,Scarlet Minivet,Pericrocotus speciosus,18614,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Ashy Drongo,Dicrurus leucophaeus,20442,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Yellow-cheeked Tit,Machlolophus spilonotus,22225,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Ashy Bulbul,Hemixos flavala,24512,7,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Red-vented Bulbul,Pycnonotus cafer,24754,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Buff-barred Warbler,Phylloscopus pulcher,24800,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Whiskered Yuhina,Yuhina flavicollis,25529,6,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Beautiful Sibia,Heterophasia pulchella,26510,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Grey Sibia,Heterophasia gracilis,26513,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321565039,Silver-eared Mesia,Leiothrix argentauris,26571,7,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,20/01/2026,7:11 am,eBird - Traveling Count,101,1,1,,2,,S,,
S321567677,Hill Partridge,Arborophila torqueola,1185,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,H,,
S321567677,Scarlet Minivet,Pericrocotus speciosus,18614,11,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Ashy Drongo,Dicrurus leucophaeus,20442,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Yellow-cheeked Tit,Machlolophus spilonotus,22225,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Striated Bulbul,Alcurus striatus,24489,7,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,"S, H",,
S321567677,Ashy Bulbul,Hemixos flavala,24512,6,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Black-crested Bulbul,Rubigula flaviventris,24639,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Flavescent Bulbul,Pycnonotus flavescens,24696,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Red-vented Bulbul,Pycnonotus cafer,24754,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Buff-barred Warbler,Phylloscopus pulcher,24800,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Grey-cheeked Warbler,Phylloscopus poliogenys,24908,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Whiskered Yuhina,Yuhina flavicollis,25529,8,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Indian White-eye (Oriental White-eye),Zosterops palpebrosus,25647,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Chestnut-tailed Minla (Bar-throated Siva),Actinodura strigula,26547,5,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Rusty-fronted Barwing,Actinodura egertoni,26554,6,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Silver-eared Mesia,Leiothrix argentauris,26571,9,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Eyebrowed Thrush,Turdus obscurus,28586,8,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321567677,Spotted Forktail,Enicurus maculatus,29448,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,21/01/2026,7:08 am,eBird - Traveling Count,105,1,1,,2,,S,,
S321574384,Mountain Bamboo-Partridge,Bambusicola fytchii,1613,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,H,,
S321574384,Large Hawk-Cuckoo,Hierococcyx sparverioides,3416,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,H,,
S321574384,Great Barbet,Psilopogon virens,10721,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,"S, H",,
S321574384,Scarlet Minivet,Pericrocotus speciosus,18614,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Ashy Drongo,Dicrurus leucophaeus,20442,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Green-backed Tit,Parus monticolus,22170,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Rufous-crowned Prinia,Prinia khasiana,23217,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Crested Finchbill,Spizixos canifrons,24655,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,"S, H",,
S321574384,Flavescent Bulbul,Pycnonotus flavescens,24696,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Red-whiskered Bulbul,Pycnonotus jocosus,24733,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,"S, H",,
S321574384,Red-vented Bulbul,Pycnonotus cafer,24754,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Whiskered Yuhina,Yuhina flavicollis,25529,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,"S, H",,
S321574384,Stripe-throated Yuhina,Yuhina gularis,25539,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Indian White-eye (Oriental White-eye),Zosterops palpebrosus,25647,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Grey Bushchat,Saxicola ferreus,29729,3,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Mrs. Gould's Sunbird,Aethopyga gouldiae,30522,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,S,,
S321574384,Little Bunting,Emberiza pusilla,32830,5,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,27/02/2026,6:33 am,eBird - Traveling Count,45,1,1,,2,,"S, H",,
S321576617,Great Barbet,Psilopogon virens,10721,1,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,"H, S",,
S321576617,Ashy Drongo,Dicrurus leucophaeus,20442,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Grey Treepie,Dendrocitta formosae,21444,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,"S,H",,
S321576617,Grey-headed Canary-Flycatcher,Culicicapa ceylonensis,21924,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Green-backed Tit,Parus monticolus,22170,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Rufous-crowned Prinia,Prinia khasiana,23217,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Ashy Bulbul,Hemixos flavala,24512,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Mountain Bulbul,Ixos mcclellandii,24533,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Himalayan Black Bulbul,Hypsipetes leucocephalus,24591,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Crested Finchbill,Spizixos canifrons,24655,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,"S, H",,
S321576617,Grey Sibia,Heterophasia gracilis,26513,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,S,,
S321576617,Eyebrowed Thrush,Turdus obscurus,28586,4,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,"S, H",,
S321576617,Grey Bushchat,Saxicola ferreus,29729,2,IN-NL,Kiphire,L14390769,Shennüthsi Vong,25.768715,94.9606783,28/02/2026,6:07 am,eBird - Traveling Count,71,1,1,,2,,"S, H",,
S321659316,Great Barbet,Psilopogon virens,10721,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Rufous Woodpecker,Micropternus brachyurus,11575,1,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Maroon Oriole,Oriolus traillii,19697,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Ashy Drongo,Dicrurus leucophaeus,20442,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Green-backed Tit,Parus monticolus,22170,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Crested Finchbill,Spizixos canifrons,24655,4,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Red-vented Bulbul,Pycnonotus cafer,24754,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Golden Babbler,Cyanoderma chrysaeum,25943,2,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Rusty-fronted Barwing,Actinodura egertoni,26554,4,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
S321659316,Red-tailed Minla,Minla ignotincta,26584,3,IN-NL,Kiphire,L21631244,Nokh Khet Chang,25.7728225,94.9629044,24/08/2025,6:51 am,eBird - Traveling Count,80,1,1,,2,,S,,
